Date,AAPL_Bloomberg,CLZ5.COMB.Comdty,EURUSDV1M,SPX.Index,USD.Index,USDCNYV1M.BGN.Curncy,USDJPYV1M.BGN.Curncy,VIX.Index
0.837301587,25.8371,86.09,10.245,1029.85,77.188,0.6575,13.7775,28.27
0.841269841,26.4143,85.55,10.35,1025.21,77.003,0.66,13.91,28.68
0.853174603,26.5749,85.87,10.285,1040.46,76.642,0.6625,13.6975,26.84
0.857142857,27.1443,86.27,10.275,1054.72,76.335,0.695,14.055,25.7
0.861111111,27.1786,85.66,10.15,1057.58,76.494,0.695,14.1375,24.68
0.865079365,27.0386,88.05,10.035,1065.48,75.966,0.69,14.22,24.18
0.869047619,27.21,88.76,10.135,1071.49,76.431,0.69,13.75,23.12
0.880952381,27.2586,89.89,10.4425,1076.19,76.126,0.67,13.6425,23.01
0.884920635,27.1457,90.67,10.705,1073.19,75.976,0.655,13.6125,22.99
0.888888889,27.3271,90.56,11.295,1092.02,75.551,0.765,13.825,22.86
0.892857143,27.2229,91.6,10.86,1096.56,75.481,0.865,13.7425,21.72
0.896825397,26.8643,92.44,10.59,1087.68,75.597,0.89,13.7075,21.43
0.908730159,27.1229,92.89,10.85,1097.91,75.51,1.025,13.795,21.49
0.912698413,28.3943,92.45,10.5175,1091.06,75.565,0.85,13.855,20.9
0.916666667,29.2743,94.36,10.35,1081.4,74.972,0.93,13.49,22.22
0.920634921,29.3143,94.13,10.27,1092.91,75.094,0.9375,13.32,20.69
0.924603175,29.1343,93.95,10.035,1079.6,75.468,0.86,13.1575,22.27
0.936507937,28.9257,92.88,10.4,1066.95,76.061,0.87,13.21,24.31
0.94047619,28.1957,93.25,10.775,1063.41,76.135,0.785,13.235,24.83
0.944444444,27.4857,91.51,11.1475,1042.63,76.425,0.755,13.7025,27.91
0.948412698,28.05,93.74,10.43,1066.11,75.917,0.775,13.375,24.76
0.952380952,26.9286,91.84,10.525,1036.19,76.3,0.76,13.085,30.69
0.924603175,27.0443,93.46,11.1675,1042.88,76.29,0.77,13.7675,29.78
0.928571429,26.9643,93.94,12.33,1045.41,76.386,0.745,14.08,28.81
0.932539683,27.2586,94.9,11.53,1046.5,75.643,0.7875,13.505,27.72
0.936507937,27.7186,93.93,10.825,1066.63,75.741,0.7775,13.26,25.43
0.94047619,27.7629,92.29,10.47,1069.3,75.819,0.7575,12.7975,24.19
0.952380952,28.78,93.86,10.7075,1093.08,75.026,0.785,12.5425,23.15
0.956349206,28.9971,93.36,10.7175,1093.01,75.021,0.7875,12.195,22.84
0.96031746,29.0357,94.17,10.5025,1098.51,75.162,0.775,12.1575,23.04
0.964285714,28.8557,92.88,10.55,1087.24,75.596,0.8,11.595,24.24
0.968253968,29.2071,92.39,10.14,1093.48,75.334,1.09,11.325,23.36
0.988095238,29.4229,95.66,10.55,1109.8,75.185,0.8,11.21,21.63
0.992063492,28.6443,94.57,10.735,1094.9,75.293,0.8,11.03,22.63
0.996031746,28.56,94.63,10.725,1091.38,75.656,0.765,11.105,22.19
1.007936508,29.4114,94.32,10.48,1106.24,75.085,0.79,10.8025,21.16
1.011904762,29.2057,93.08,10.395,1105.65,75.068,0.78,10.645,20.47
1.015873016,29.17,95.33,10.505,1110.63,74.269,0.8,11.475,20.48
1.023809524,28.6557,94.62,11.3,1091.49,74.996,0.815,14.26,24.74
1.015873016,27.6171,96.97,10.125,1105.98,75.911,0.6375,12.6125,21.25
1.027777778,26.9929,96.28,10.335,1103.25,75.767,0.645,12.7275,22.1
1.031746032,27.1243,95.01,10.525,1091.94,76.31,0.575,13.41,23.69
1.035714286,28.2571,92.66,10.35,1095.95,76.038,0.59,13.9125,22.66
1.03968254,28.0614,92.07,9.72,1102.35,76.045,0.5725,13.395,22.32
1.043650794,27.81,91.65,9.8,1106.41,76.573,0.5675,12.785,21.59
1.055555556,28.14,91.23,10.02,1114.11,76.352,0.58,13.305,21.15
1.05952381,27.7386,91.15,10.46,1107.93,76.961,0.565,13.575,21.49
1.063492063,27.8614,92.38,10.1975,1109.18,76.995,0.5975,13.4925,20.54
1.067460317,27.4086,91.89,10.75,1096.08,77.694,0.55,13.135,22.51
1.071428571,27.9186,92.71,10.5825,1102.47,77.821,0.59,13.3325,21.68
1.083333333,28.3186,92.12,10.675,1114.05,78.037,0.545,13.67,20.49
1.087301587,28.6229,92.6,11.17,1118.02,78.25,0.5675,13.795,19.54
1.091269841,28.8714,93.19,11.14,1120.59,77.897,0.555,13.825,19.71
1.095238095,29.8629,93.97,11.01,1126.48,77.734,0.57,13.645,19.47
1.111111111,30.23,94.01,10.965,1127.78,77.633,0.545,13.925,19.93
1.115079365,29.8714,94.29,10.915,1126.2,77.831,0.475,14.04,20.01
1.119047619,30.2343,94.59,11.015,1126.42,77.914,0.6275,13.74,19.96
1.123015873,30.1046,94.04,11.045,1115.1,77.86,0.585,13.595,21.68
1.099206349,30.5729,95.59,11.05,1132.99,77.525,0.5475,13.685,20.04
1.103174603,30.6257,95.92,10.59,1136.52,77.619,0.515,13.32,19.35
1.107142857,30.1386,97.24,10.5425,1137.14,77.493,0.5375,12.9025,19.16
1.111111111,30.0829,96.71,10.6375,1141.69,77.913,0.4875,13.1,19.06
1.115079365,30.2829,97.52,10.395,1144.98,77.471,0.6725,12.88,18.13
1.142857143,29.4186,94.15,10.125,1136.03,77.323,0.7125,12.16,17.91
1.158730159,30.72,94.64,10.295,1150.23,77.5,0.7925,12.005,17.58
1.162698413,30.2464,93.65,10.995,1138.04,78.338,0.795,11.72,18.68
1.166666667,29.7246,92.05,10.765,1116.48,78.32,0.81,12.035,22.27
1.170634921,28.25,90.24,10.65,1091.76,78.277,0.835,12.8625,27.31
1.182539683,29.0107,91.16,10.58,1096.78,78.19,0.82,12.77,25.41
1.186507937,29.42,90.4,10.8,1092.17,78.432,0.86,13.225,24.55
1.19047619,29.6977,89.56,10.7,1097.5,78.675,0.87,13.14,23.14
1.194444444,28.47,89.33,10.65,1084.53,78.904,1.09,12.7875,23.73
1.198412698,27.4376,88.51,10.845,1073.87,79.462,2.475,12.84,24.62
1.170634921,27.8186,89.83,10.5675,1089.19,79.242,2.3,12.555,22.59
1.174603175,27.98,90.87,10.285,1103.32,79.014,2.1875,12.245,21.48
1.178571429,28.4614,91.33,10.43,1097.28,79.372,2.14,11.9575,21.6
1.182539683,27.4357,88.34,11.505,1063.11,79.916,1.91,12.85,26.08
1.186507937,27.9229,86.15,12.64,1066.19,80.441,1.7475,13.425,26.11
1.198412698,27.7314,86.48,12.035,1056.74,80.302,1.935,12.8325,26.51
1.202380952,28.0271,88.25,11.7325,1070.52,79.863,1.795,12.48,26
1.206349206,27.8737,88.4,11.7225,1068.13,80.028,1.7325,12.3225,25.4
1.21031746,28.3814,89.09,11.54,1078.47,79.994,1.895,12.0475,23.96
1.214285714,28.6257,88.4,11.435,1075.51,80.218,1.84,11.955,22.73
1.23015873,29.0571,90.23,11.02,1094.87,79.7,1.84,11.4825,22.25
1.234126984,28.9357,90.12,11.305,1099.51,80.376,1.845,11.655,21.72
1.238095238,28.9897,90.34,11.495,1106.75,80.398,1.9725,11.53,20.63
1.242063492,28.81,89.24,11.43,1109.17,80.643,1.9325,11.5975,20.02
1.253968254,28.6309,89.84,11.06,1108.01,80.507,1.96,11.325,19.94
1.257936508,28.1513,88.57,11.485,1094.6,80.85,1.94,11.555,21.37
1.261904762,28.6651,89.14,11.21,1105.24,80.849,2.215,11.41,20.27
1.265873016,28.8571,87.88,11.36,1102.94,80.787,2.19,11.745,20.1
1.26984127,29.2314,88.65,10.985,1104.49,80.362,2.19,11.4075,19.5
1.253968254,29.8557,88.53,11.135,1115.71,80.658,2.22,11.4425,19.26
1.257936508,29.8357,89.23,11.05,1118.31,80.521,2.205,11.4025,19.06
1.261904762,29.9043,90.14,10.89,1118.79,79.977,2.195,11.395,18.83
1.265873016,30.1014,90.23,10.7525,1122.97,80.561,2.2425,11.245,18.72
1.26984127,31.2786,91.22,10.395,1138.7,80.432,1.9025,11.245,17.42
1.281746032,31.2971,91.84,10.35,1138.5,80.432,2.36,11.4775,17.79
1.285714286,31.86,91.24,10.315,1140.45,80.592,2.39,11.415,17.92
1.28968254,32.12,91.07,9.865,1145.61,80.445,2.32,11.09,18.57
1.293650794,32.2143,90.95,9.565,1150.24,80.323,2.2325,10.845,18.06
1.297619048,32.3714,89.76,9.345,1149.99,79.833,2.75,10.745,17.58
1.30952381,31.9771,88.43,9.44,1150.51,80.251,2.13,10.8075,18
1.313492063,32.0643,88.92,9.305,1159.46,79.753,1.7775,10.715,17.69
1.317460317,32.0171,89.38,9.08,1166.21,79.638,1.4375,10.3675,16.91
1.321428571,32.0929,88.97,9.43,1165.83,80.225,1.385,9.925,16.62
1.325396825,31.75,87.73,9.695,1159.9,80.724,1.315,9.785,16.97
1.337301587,32.1071,88.21,10.165,1165.81,80.651,1.255,10.555,16.87
1.341269841,32.6229,88.08,9.885,1174.17,80.896,1.275,9.91,16.35
1.345238095,32.7671,87.39,10.965,1167.72,81.838,1.285,10.8775,17.55
1.349206349,32.3786,87.33,10.91,1165.73,82.12,1.22,11.1,18.4
1.353174603,32.9857,86.65,10.68,1166.59,81.676,1.18,10.8125,17.77
1.365079365,33.1986,87.47,10.51,1173.22,81.358,1.21,10.985,17.59
1.369047619,33.6921,87.75,10.53,1173.27,81.47,1.3875,10.945,17.13
1.373015873,33.5714,88.65,10.165,1169.43,81.073,1.325,11.135,17.59
1.337301587,33.71,90.01,9.9375,1178.1,80.776,1.33,11.2625,17.47
1.353174603,34.07,92.16,9.92,1187.44,81.094,1.615,11.03,17.02
1.357142857,34.22,92.48,10.04,1189.44,81.387,2.11,11.105,16.23
1.361111111,34.3714,92.4,10.02,1182.45,81.443,2.2225,10.8875,16.62
1.365079365,34.2786,92.25,10,1186.44,81.534,2.53,10.9825,16.48
1.369047619,34.5414,92.49,10.035,1194.37,81.093,3.205,10.6925,16.14
1.380952381,34.6129,93.05,10.1075,1196.48,80.562,3.21,10.545,15.58
1.384920635,34.6329,92.54,9.7625,1197.3,80.507,2.7775,10.655,16.2
1.388888889,35.0986,93.58,9.5825,1210.65,80.19,2.75,10.3875,15.59
1.392857143,35.56,94.54,9.5925,1211.67,80.482,3.4925,10.1,15.89
1.396825397,35.3429,93.65,9.975,1192.13,80.824,3.3125,10.235,18.36
1.408730159,35.2957,92.77,10.16,1197.52,81,3.025,10.5675,17.34
1.412698413,34.9414,93.02,9.935,1207.17,81.049,3.235,10.1575,15.73
1.416666667,37.0314,94.76,9.975,1205.94,81.161,3.045,10.035,16.32
1.420634921,38.0671,94.54,10.715,1208.67,81.567,3.44,10.0125,16.47
1.424603175,38.69,94.89,10.855,1217.28,81.352,3.54,10.185,16.62
1.436507937,38.5,95.19,10.9125,1212.05,81.481,3.37,10.285,17.47
1.44047619,37.4343,94.42,12.06,1183.71,82.146,3.27,10.72,22.81
1.444444444,37.3714,94.46,12.295,1191.36,82.381,3.13,10.6675,21.08
1.448412698,38.3771,94.65,11.405,1206.78,82.003,3.13,10.085,18.44
1.452380952,37.2986,95.5,11.195,1186.69,81.866,3.255,10.15,22.05
1.428571429,38.05,97.39,11.345,1202.26,82.272,3.225,10.345,20.19
1.432539683,36.9543,95.95,12.165,1173.6,83.299,3.01,10.61,23.84
1.436507937,36.5693,94.49,13.33,1165.9,84.079,2.7925,11.34,24.91
1.44047619,35.1786,92.16,16.2275,1128.15,84.894,2.415,14.05,32.8
1.444444444,33.6943,91.98,15.59,1110.88,84.45,2.07,15.355,40.95
1.456349206,36.2843,93.56,14.7,1159.73,84.156,2.395,13.64,28.84
1.46031746,36.6457,93.14,14.805,1155.79,84.467,2.46,13.605,28.32
1.464285714,37.4414,93.67,13.645,1171.67,84.828,2.375,12.59,25.52
1.468253968,36.9086,92.81,13.075,1157.44,85.207,2.375,11.88,26.68
1.472222222,36.26,90.22,14.7025,1135.68,86.095,2.69,12.53,31.24
1.484126984,36.3171,87.56,15.1075,1136.94,86.205,2.9625,12.94,30.84
1.488095238,36.0514,88.05,15.6725,1120.8,87.162,3.0175,12.65,33.55
1.492063492,35.4771,86.87,16.6075,1115.05,86.392,3.0275,13.52,35.32
1.496031746,33.9657,84.92,17.735,1071.59,85.565,2.9625,16.775,45.79
1.5,34.6171,85.74,16.455,1087.69,85.371,3.01,16.35,40.1
1.511904762,35.2514,85.62,15.565,1073.65,86.206,2.71,14.49,38.32
1.515873016,35.0314,83.91,16.435,1074.03,86.779,2.59,15.605,34.61
1.51984127,34.8727,85.29,16.51,1067.95,87.121,1.8275,14.195,35.02
1.523809524,36.1929,88.07,15.805,1103.06,86.185,1.7975,13.425,29.68
1.527777778,36.6971,87.93,15.655,1089.41,86.48,1.765,13.15,32.07
1.503968254,37.2614,87.21,16.4,1070.71,86.643,1.725,13.6,35.54
1.507936508,37.7071,88.63,16.21,1098.38,86.793,1.565,13.47,30.17
1.511904762,37.5886,89.64,15.7525,1102.83,87.136,1.395,12.9475,29.46
1.515873016,36.5664,87.2,16.595,1064.88,88.233,1.14,13.25,35.48
1.527777778,35.8486,88.43,17.045,1050.47,88.405,1.095,13.555,36.57
1.531746032,35.6186,88.5,16.74,1062,88.394,1.085,13.715,33.7
1.535714286,34.7429,89,15.62,1055.69,87.897,1.0475,13.0475,33.73
1.53968254,35.7871,89.56,14.6875,1086.84,87.169,1.09,12.7125,30.57
1.543650794,36.2157,89.45,13.8075,1091.6,87.507,1.105,11.935,28.79
1.555555556,36.3257,89.35,13.4025,1089.63,86.511,1.47,11.7325,28.58
1.55952381,37.0986,89.54,13.6825,1115.23,85.981,1.5925,11.755,25.87
1.563492063,38.1786,90.02,13.615,1114.61,86.083,1.72,11.61,25.92
1.567460317,38.8386,89.8,13.27,1116.04,85.688,1.72,11.2975,25.05
1.571428571,39.1534,89.53,12.8675,1117.51,85.699,2.48,10.78,23.95
1.583333333,38.5957,89.52,13.0275,1113.2,85.932,3.9975,10.935,24.88
1.587301587,39.1214,89.32,13.02,1095.31,86.106,3.81,10.875,27.05
1.591269841,38.71,87.97,13.0475,1092.04,85.741,3.8825,11.0825,26.91
1.595238095,38.4286,87.27,12.95,1073.69,85.733,3.65,11.58,29.74
1.599206349,38.1,88.5,13.115,1076.76,85.313,3.65,11.5175,28.53
1.611111111,38.3286,88.24,13.11,1074.57,85.652,3.41,11.43,29
1.615079365,36.5957,86.19,13.9,1041.24,86.025,3.235,12.27,34.13
1.619047619,35.9329,85.14,13.555,1030.71,86.019,3.07,11.9375,34.54
1.587301587,35.4971,83.91,13.845,1027.37,84.716,2.8975,12.99,32.86
1.591269841,35.2771,83.21,13.305,1022.58,84.427,2.94,12.285,30.12
1.607142857,35.5186,83.92,12.805,1028.06,84.083,2.46,11.3225,29.65
1.611111111,36.9521,85.73,12.67,1060.27,83.822,2.28,11.3025,26.84
1.615079365,36.87,86.86,12.28,1070.25,83.824,1.8325,10.785,25.71
1.619047619,37.0886,86.36,12,1077.96,83.947,1.7325,10.715,24.98
1.630952381,36.755,85.21,12.145,1078.75,84.203,1.775,10.635,24.43
1.634920635,35.9711,87.01,12.0075,1095.34,83.643,1.7525,10.6775,24.56
1.638888889,36.1039,86.55,11.885,1095.17,83.426,1.76,10.645,24.89
1.642857143,35.9214,85.99,11.695,1096.48,82.558,1.77,11.11,25.14
1.646825397,35.7,85.47,11.98,1064.88,82.486,1.7775,12.105,26.25
1.658730159,35.0829,85.45,12.665,1071.25,82.513,1.775,12.17,25.97
1.662698413,35.9843,85.21,12.74,1083.48,82.747,1.5625,11.73,23.93
1.666666667,36.32,85.6,12.825,1069.59,83.393,1.54,11.56,25.64
1.670634921,37.0034,87.9,12.76,1093.67,82.595,1.55,11.585,24.63
1.674603175,37.1343,87.73,12.28,1102.66,82.464,1.4925,10.95,23.47
1.686507937,37.04,87.62,11.6575,1115.01,82.087,1.4525,10.8625,22.73
1.69047619,37.7257,86.59,11.33,1113.84,82.185,1.4725,10.69,23.19
1.694444444,37.28,87.06,10.75,1106.13,82.179,1.4575,10.65,24.25
1.698412698,36.8729,88.46,10.66,1101.53,81.636,1.42,10.535,24.13
1.702380952,36.75,88.64,10.59,1101.6,81.539,1.4025,10.825,23.5
1.674603175,37.4071,90.26,10.795,1125.86,80.938,1.4075,10.845,22.01
1.678571429,37.4186,91.18,10.825,1120.46,80.596,1.4275,11.155,22.63
1.682539683,37.5686,91.01,11.11,1127.24,80.892,1.42,11.35,22.21
1.686507937,37.3857,90.45,10.89,1125.81,80.825,1.4025,11.235,22.1
1.69047619,37.1559,90.15,10.49,1121.64,80.407,1.3875,11.26,21.74
1.702380952,37.3929,90.95,10.765,1127.79,80.711,1.4675,11.235,22.14
1.706349206,37.0586,90.28,10.815,1121.06,80.799,1.5275,11.25,22.37
1.71031746,35.7414,88.15,12.085,1089.47,82.29,1.67,11.5825,25.39
1.714285714,35.97,85.64,12.085,1083.61,82.635,1.795,11.43,25.73
1.718253968,35.5857,85.31,12.075,1079.25,82.948,1.755,11.19,26.24
1.73015873,35.3771,85.32,12.145,1079.38,82.533,1.8,11.425,26.1
1.734126984,35.9957,86.88,11.72,1092.54,82.226,1.69,11.2,24.33
1.738095238,36.1529,86.98,11.505,1094.16,82.223,1.715,10.905,24.59
1.742063492,35.6971,85.5,11.45,1075.63,82.447,1.73,11.01,26.44
1.746031746,35.6629,84.72,11.85,1071.69,83.057,1.6875,10.8225,25.49
1.757936508,35.1143,84.93,12.175,1067.36,83.123,1.7175,10.8225,25.66
1.761904762,34.2757,84.59,12.23,1051.87,83.146,1.73,12.015,27.46
1.765873016,34.6986,85.47,12.2925,1055.33,83.261,1.7475,11.9325,26.7
1.76984127,34.3257,87.2,11.7375,1047.22,82.934,1.7,11.45,27.37
1.773809524,34.5171,88.94,11.6425,1064.59,82.918,1.6675,11.77,24.45
1.785714286,34.6429,88.61,11.81,1048.92,83.164,1.6675,11.89,27.21
1.78968254,34.7286,87.23,12.045,1049.33,83.202,1.7525,12.1225,26.05
1.753968254,35.7614,88.73,11.7,1080.29,82.522,1.68,12.215,23.89
1.757936508,36.0243,88.79,11.26,1090.1,82.463,1.725,12.145,23.19
1.761904762,36.9671,88.82,10.69,1104.51,82.102,1.755,11.79,21.31
1.777777778,36.83,89.6,11.49,1091.84,82.82,1.7475,12.52,23.8
1.781746032,37.56,89.63,11.32,1098.87,82.585,1.815,12.8575,23.25
1.785714286,37.5814,88.87,10.72,1104.18,82.674,2.0975,12.1525,22.81
1.78968254,37.63,89,10.515,1109.55,82.698,2.91,11.6975,21.99
1.801587302,38.1486,90.05,10.625,1121.9,81.912,3.03,11.875,21.21
1.805555556,38.2943,90.61,10.94,1121.1,81.08,3.21,12.335,21.56
1.80952381,38.6029,90.74,10.985,1125.07,81.491,3.085,11.905,22.1
1.813492063,39.51,89.68,10.6875,1124.66,81.241,3.305,11.0825,21.72
1.817460317,39.3386,89.62,10.74,1125.59,81.398,3.375,10.82,22.01
1.829365079,40.4614,90,11,1142.71,81.335,3.44,10.8275,21.5
1.833333333,40.5386,88.7,11.23,1139.78,80.439,3.745,10.755,22.35
1.837301587,41.1071,88.65,11.49,1134.28,79.83,3.75,10.78,22.51
1.841269841,41.2743,88.9,11.68,1124.83,80.01,3.74,10.8,23.87
1.845238095,41.76,89.18,11.82,1148.67,79.395,3.915,10.86,21.71
1.857142857,41.5949,88.85,11.915,1142.16,79.338,4.04,10.855,22.54
1.861111111,40.98,89.06,12.3525,1147.7,79.014,3.8,10.865,22.6
1.865079365,41.0529,90,12.41,1144.73,78.691,3.9275,11.09,23.25
1.869047619,40.5357,90.77,12.2025,1141.2,78.72,4.055,11.045,23.7
1.837301587,40.36,91.55,12.035,1146.24,78.088,4.2125,10.765,22.5
1.849206349,39.8057,91.01,12.4875,1137.03,78.447,4.25,11.19,23.53
1.853174603,41.2771,92.1,12.885,1160.75,77.749,4.285,11.205,21.76
1.857142857,41.3129,91.54,13.5425,1159.97,77.386,4.63,11.5825,21.49
1.861111111,41.3171,90.19,14.16,1158.06,77.387,5.13,12.345,21.56
1.865079365,42.01,91.16,13.55,1165.15,77.325,4.595,12.39,20.71
1.876984127,42.1943,91.07,13.42,1165.32,77.442,4.3,12.405,18.96
1.880952381,42.6486,90.95,13.3625,1169.77,77.363,4.245,12.255,18.93
1.884920635,42.8771,91.3,13.0575,1178.1,77.071,4.165,11.88,19.07
1.888888889,43.1871,90.93,13.4925,1173.81,76.647,4.215,12.14,19.88
1.892857143,44.9629,89.78,13.15,1176.19,77.041,4.315,11.9125,19.03
1.904761905,45.4286,91.6,13.5925,1184.71,76.934,4.425,12.0075,19.09
1.908730159,44.2129,88.69,13.9875,1165.9,78.184,4.475,11.725,20.63
1.912698413,44.3614,89.12,13.8175,1178.17,77.171,4.4675,11.625,19.79
1.916666667,44.2171,87.79,13.6325,1180.26,77.418,4.505,11.545,19.27
1.920634921,43.9243,89.14,13.4775,1183.08,77.472,4.48,11.395,18.78
1.932539683,44.12,89.63,13.5875,1185.62,77.103,4.3,11.725,19.85
1.936507937,44.0071,89.55,13.6325,1185.64,77.708,4.295,11.56,20.22
1.94047619,43.9757,89.68,13.93,1182.45,78.149,4.57,11.695,20.71
1.944444444,43.6057,89.47,13.54,1183.78,77.308,4.555,11.43,20.88
1.948412698,42.9971,88.61,13.8625,1183.26,77.266,4.67,11.645,21.2
1.920634921,43.4543,89.71,14.375,1184.38,77.296,4.635,12.255,21.83
1.924603175,44.1943,90.35,14.045,1193.57,76.722,4.66,11.98,21.57
1.928571429,44.6857,90.74,13.08,1197.96,76.481,4.68,11.2975,19.56
1.932539683,45.4671,91.59,12.615,1221.06,75.882,4.7275,10.72,18.52
1.936507937,45.3043,91.6,13.205,1225.85,76.548,4.6625,10.405,18.26
1.948412698,45.5171,92.47,13.815,1223.25,77.027,4.67,10.335,18.29
1.952380952,45.1543,92.29,14.02,1213.4,77.443,4.62,10.275,19.08
1.956349206,45.4329,92.31,14.005,1218.71,77.634,4.615,10.8125,18.47
1.96031746,45.2364,92.44,13.83,1213.54,78.217,4.58,10.565,18.64
1.964285714,44.0043,90.38,13.805,1199.21,78.082,4.78,10.93,20.61
1.976190476,43.8621,89.94,14.0325,1197.75,78.518,4.8,11.715,20.2
1.98015873,43.0843,88.14,14.18,1178.34,79.21,4.625,11.5525,22.58
1.984126984,42.9286,86.67,13.685,1178.59,79.084,4.5975,11.08,21.76
1.988095238,44.0614,87.81,12.845,1196.69,78.617,4.54,10.195,18.75
1.992063492,43.8186,86.83,12.795,1199.73,78.504,4.2825,10.14,18.04
2.003968254,44.7657,86.74,13.06,1197.84,78.682,3.8475,10.08,18.37
2.007936508,44.1043,86.39,14.065,1180.73,79.681,4.15,10.43,20.63
2.011904762,44.9707,88.65,13.875,1198.35,79.867,4.08,10.4325,19.56
2.01984127,45.1086,88.41,14.035,1189.4,80.357,4.2575,10.32,22.22
2.031746032,45.2671,90.01,14.96,1187.76,80.835,4.295,10.3825,21.53
2.035714286,44.45,88.18,15.265,1180.55,81.195,4.285,10.38,23.54
2.003968254,45.2,89.97,14.31,1206.07,80.713,4.135,10.08,21.36
2.007936508,45.45,89.84,13.145,1221.53,80.303,4.11,9.665,19.39
2.011904762,45.3486,87.91,12.12,1224.71,79.377,3.975,9.8875,18.01
