Date,Last Price
11/19/15,2081.76
11/18/15,2083.58
11/17/15,2050.44
11/16/15,2053.19
11/13/15,2023.04
11/12/15,2045.97
11/11/15,2075
11/10/15,2081.72
11/9/15,2078.58
11/6/15,2099.2
11/5/15,2099.93
11/4/15,2102.31
11/3/15,2109.79
11/2/15,2104.05
10/30/15,2079.36
10/29/15,2089.41
10/28/15,2090.35
10/27/15,2065.89
10/26/15,2071.18
10/23/15,2075.15
10/22/15,2052.51
10/21/15,2018.94
10/20/15,2030.77
10/19/15,2033.66
10/16/15,2033.11
10/15/15,2023.86
10/14/15,1994.24
10/13/15,2003.69
10/12/15,2017.46
10/9/15,2014.89
10/8/15,2013.43
10/7/15,1995.83
10/6/15,1979.92
10/5/15,1987.05
10/2/15,1951.36
10/1/15,1923.82
9/30/15,1920.03
9/29/15,1884.09
9/28/15,1881.77
9/25/15,1931.34
9/24/15,1932.24
9/23/15,1938.76
9/22/15,1942.74
9/21/15,1966.97
9/18/15,1958.03
9/17/15,1990.2
9/16/15,1995.31
9/15/15,1978.09
9/14/15,1953.03
9/11/15,1961.05
9/10/15,1952.29
9/9/15,1942.04
9/8/15,1969.41
9/4/15,1921.22
9/3/15,1951.13
9/2/15,1948.86
9/1/15,1913.85
8/31/15,1972.18
8/28/15,1988.87
8/27/15,1987.66
8/26/15,1940.51
8/25/15,1867.61
8/24/15,1893.21
8/21/15,1970.89
8/20/15,2035.73
8/19/15,2079.61
8/18/15,2096.92
8/17/15,2102.44
8/14/15,2091.54
8/13/15,2083.39
8/12/15,2086.05
8/11/15,2084.07
8/10/15,2104.18
8/7/15,2077.57
8/6/15,2083.56
8/5/15,2099.84
8/4/15,2093.32
8/3/15,2098.04
7/31/15,2103.84
7/30/15,2108.63
7/29/15,2108.57
7/28/15,2093.25
7/27/15,2067.64
7/24/15,2079.65
7/23/15,2102.15
7/22/15,2114.15
7/21/15,2119.21
7/20/15,2128.28
7/17/15,2126.64
7/16/15,2124.29
7/15/15,2107.4
7/14/15,2108.95
7/13/15,2099.6
7/10/15,2076.62
7/9/15,2051.31
7/8/15,2046.68
7/7/15,2081.34
7/6/15,2068.76
7/2/15,2076.78
7/1/15,2077.42
6/30/15,2063.11
6/29/15,2057.64
6/26/15,2101.49
6/25/15,2102.31
6/24/15,2108.58
6/23/15,2124.2
6/22/15,2122.85
6/19/15,2109.99
6/18/15,2121.24
6/17/15,2100.44
6/16/15,2096.29
6/15/15,2084.43
6/12/15,2094.11
6/11/15,2108.86
6/10/15,2105.2
6/9/15,2080.15
6/8/15,2079.28
6/5/15,2092.83
6/4/15,2095.84
6/3/15,2114.07
6/2/15,2109.6
6/1/15,2111.73
5/29/15,2107.39
5/28/15,2120.79
5/27/15,2123.48
5/26/15,2104.2
5/22/15,2126.06
5/21/15,2130.82
5/20/15,2125.85
5/19/15,2127.83
5/18/15,2129.2
5/15/15,2122.73
5/14/15,2121.1
5/13/15,2098.48
5/12/15,2099.12
5/11/15,2105.33
5/8/15,2116.1
5/7/15,2088
5/6/15,2080.15
5/5/15,2089.46
5/4/15,2114.49
5/1/15,2108.29
4/30/15,2085.51
4/29/15,2106.85
4/28/15,2114.76
4/27/15,2108.92
4/24/15,2117.69
4/23/15,2112.93
4/22/15,2107.96
4/21/15,2097.29
4/20/15,2100.4
4/17/15,2081.18
4/16/15,2104.99
4/15/15,2106.63
4/14/15,2095.84
4/13/15,2092.43
4/10/15,2102.06
4/9/15,2091.18
4/8/15,2081.9
4/7/15,2076.33
4/6/15,2080.62
4/2/15,2066.96
4/1/15,2059.69
3/31/15,2067.89
3/30/15,2086.24
3/27/15,2061.02
3/26/15,2056.15
3/25/15,2061.05
3/24/15,2091.5
3/23/15,2104.42
3/20/15,2108.1
3/19/15,2089.27
3/18/15,2099.5
3/17/15,2074.28
3/16/15,2081.19
3/13/15,2053.4
3/12/15,2065.95
3/11/15,2040.24
3/10/15,2044.16
3/9/15,2079.43
3/6/15,2071.26
3/5/15,2101.04
3/4/15,2098.53
3/3/15,2107.78
3/2/15,2117.39
2/27/15,2104.5
2/26/15,2110.74
2/25/15,2113.86
2/24/15,2115.48
2/23/15,2109.66
2/20/15,2110.3
2/19/15,2097.45
2/18/15,2099.68
2/17/15,2100.34
2/13/15,2096.99
2/12/15,2088.48
2/11/15,2068.53
2/10/15,2068.59
2/9/15,2046.74
2/6/15,2055.47
2/5/15,2062.52
2/4/15,2041.51
2/3/15,2050.03
2/2/15,2020.85
1/30/15,1994.99
1/29/15,2021.25
1/28/15,2002.16
1/27/15,2029.55
1/26/15,2057.09
1/23/15,2051.82
1/22/15,2063.15
1/21/15,2032.12
1/20/15,2022.55
1/16/15,2019.42
1/15/15,1992.67
1/14/15,2011.27
1/13/15,2023.03
1/12/15,2028.26
1/9/15,2044.81
1/8/15,2062.14
1/7/15,2025.9
1/6/15,2002.61
1/5/15,2020.58
1/2/15,2058.2
12/31/14,2058.9
12/30/14,2080.35
12/29/14,2090.57
12/26/14,2088.77
12/24/14,2081.88
12/23/14,2082.17
12/22/14,2078.54
12/19/14,2070.65
12/18/14,2061.23
12/17/14,2012.89
12/16/14,1972.74
12/15/14,1989.63
12/12/14,2002.33
12/11/14,2035.33
12/10/14,2026.14
12/9/14,2059.82
12/8/14,2060.31
12/5/14,2075.37
12/4/14,2071.92
12/3/14,2074.33
12/2/14,2066.55
12/1/14,2053.44
11/28/14,2067.56
11/26/14,2072.83
11/25/14,2067.03
11/24/14,2069.41
11/21/14,2063.5
11/20/14,2052.75
11/19/14,2048.72
11/18/14,2051.8
11/17/14,2041.32
11/14/14,2039.82
11/13/14,2039.33
11/12/14,2038.25
11/11/14,2039.68
11/10/14,2038.26
11/7/14,2031.92
11/6/14,2031.21
11/5/14,2023.57
11/4/14,2012.1
11/3/14,2017.81
10/31/14,2018.05
10/30/14,1994.65
10/29/14,1982.3
10/28/14,1985.05
10/27/14,1961.63
10/24/14,1964.58
10/23/14,1950.82
10/22/14,1927.11
10/21/14,1941.28
10/20/14,1904.01
10/17/14,1886.76
10/16/14,1862.76
10/15/14,1862.49
10/14/14,1877.7
10/13/14,1874.74
10/10/14,1906.13
10/9/14,1928.21
10/8/14,1968.89
10/7/14,1935.1
10/6/14,1964.82
10/3/14,1967.9
10/2/14,1946.17
10/1/14,1946.16
9/30/14,1972.29
9/29/14,1977.8
9/26/14,1982.85
9/25/14,1965.99
9/24/14,1998.3
9/23/14,1982.77
9/22/14,1994.29
9/19/14,2010.4
9/18/14,2011.36
9/17/14,2001.57
9/16/14,1998.98
9/15/14,1984.13
9/12/14,1985.54
9/11/14,1997.45
9/10/14,1995.69
9/9/14,1988.44
9/8/14,2001.54
9/5/14,2007.71
9/4/14,1997.65
9/3/14,2000.72
9/2/14,2002.28
8/29/14,2003.37
8/28/14,1996.74
8/27/14,2000.12
8/26/14,2000.02
8/25/14,1997.92
8/22/14,1988.4
8/21/14,1992.37
8/20/14,1986.51
8/19/14,1981.6
8/18/14,1971.74
8/15/14,1955.06
8/14/14,1955.18
8/13/14,1946.72
8/12/14,1933.75
8/11/14,1936.92
8/8/14,1931.59
8/7/14,1909.57
8/6/14,1920.24
8/5/14,1920.21
8/4/14,1938.99
8/1/14,1925.15
7/31/14,1930.67
7/30/14,1970.07
7/29/14,1969.95
7/28/14,1978.91
7/25/14,1978.34
7/24/14,1987.98
7/23/14,1987.01
7/22/14,1983.53
7/21/14,1973.63
7/18/14,1978.22
7/17/14,1958.12
7/16/14,1981.57
7/15/14,1973.28
7/14/14,1977.1
7/11/14,1967.57
7/10/14,1964.68
7/9/14,1972.83
7/8/14,1963.71
7/7/14,1977.65
7/3/14,1985.44
7/2/14,1974.62
7/1/14,1973.32
6/30/14,1960.23
6/27/14,1960.96
6/26/14,1957.22
6/25/14,1959.53
6/24/14,1949.98
6/23/14,1962.61
6/20/14,1962.87
6/19/14,1959.48
6/18/14,1956.98
6/17/14,1941.99
6/16/14,1937.78
6/13/14,1936.16
6/12/14,1930.11
6/11/14,1943.89
6/10/14,1950.79
6/9/14,1951.27
6/6/14,1949.44
6/5/14,1940.46
6/4/14,1927.88
6/3/14,1924.24
6/2/14,1924.97
5/30/14,1923.57
5/29/14,1920.03
5/28/14,1909.78
5/27/14,1911.91
5/23/14,1900.53
5/22/14,1892.49
5/21/14,1888.03
5/20/14,1872.83
5/19/14,1885.08
5/16/14,1877.86
5/15/14,1870.85
5/14/14,1888.53
5/13/14,1897.45
5/12/14,1896.65
5/9/14,1878.48
5/8/14,1875.63
5/7/14,1878.21
5/6/14,1867.72
5/5/14,1884.66
5/2/14,1881.14
5/1/14,1883.68
4/30/14,1883.95
4/29/14,1878.33
4/28/14,1869.43
4/25/14,1863.4
4/24/14,1878.61
4/23/14,1875.39
4/22/14,1879.55
4/21/14,1871.89
4/17/14,1864.85
4/16/14,1862.31
4/15/14,1842.98
4/14/14,1830.61
4/11/14,1815.69
4/10/14,1833.08
4/9/14,1872.18
4/8/14,1851.96
4/7/14,1845.04
4/4/14,1865.09
4/3/14,1888.77
4/2/14,1890.9
4/1/14,1885.52
3/31/14,1872.34
3/28/14,1857.62
3/27/14,1849.04
3/26/14,1852.56
3/25/14,1865.62
3/24/14,1857.44
3/21/14,1866.52
3/20/14,1872.01
3/19/14,1860.77
3/18/14,1872.25
3/17/14,1858.83
3/14/14,1841.13
3/13/14,1846.34
3/12/14,1868.2
3/11/14,1867.63
3/10/14,1877.17
3/7/14,1878.04
3/6/14,1877.03
3/5/14,1873.81
3/4/14,1873.91
3/3/14,1845.73
2/28/14,1859.45
2/27/14,1854.29
2/26/14,1845.16
2/25/14,1845.12
2/24/14,1847.61
2/21/14,1836.25
2/20/14,1839.78
2/19/14,1828.75
2/18/14,1840.76
2/14/14,1838.63
2/13/14,1829.83
2/12/14,1819.26
2/11/14,1819.75
2/10/14,1799.84
2/7/14,1797.02
2/6/14,1773.43
2/5/14,1751.64
2/4/14,1755.2
2/3/14,1741.89
1/31/14,1782.59
1/30/14,1794.19
1/29/14,1774.2
1/28/14,1792.5
1/27/14,1781.56
1/24/14,1790.29
1/23/14,1828.46
1/22/14,1844.86
1/21/14,1843.8
1/17/14,1838.7
1/16/14,1845.89
1/15/14,1848.38
1/14/14,1838.88
1/13/14,1819.2
1/10/14,1842.37
1/9/14,1838.13
1/8/14,1837.49
1/7/14,1837.88
1/6/14,1826.77
1/3/14,1831.37
1/2/14,1831.98
12/31/13,1848.36
12/30/13,1841.07
12/27/13,1841.4
12/26/13,1842.02
12/24/13,1833.32
12/23/13,1827.99
12/20/13,1818.32
12/19/13,1809.6
12/18/13,1810.65
12/17/13,1781
12/16/13,1786.54
12/13/13,1775.32
12/12/13,1775.5
12/11/13,1782.22
12/10/13,1802.62
12/9/13,1808.37
12/6/13,1805.09
12/5/13,1785.03
12/4/13,1792.81
12/3/13,1795.15
12/2/13,1800.9
11/29/13,1805.81
11/27/13,1807.23
11/26/13,1802.75
11/25/13,1802.48
11/22/13,1804.76
11/21/13,1795.85
11/20/13,1781.37
11/19/13,1787.87
11/18/13,1791.53
11/15/13,1798.18
11/14/13,1790.62
11/13/13,1782
11/12/13,1767.69
11/11/13,1771.89
11/8/13,1770.61
11/7/13,1747.15
11/6/13,1770.49
11/5/13,1762.97
11/4/13,1767.93
11/1/13,1761.64
10/31/13,1756.54
10/30/13,1763.31
10/29/13,1771.95
10/28/13,1762.11
10/25/13,1759.77
10/24/13,1752.07
10/23/13,1746.38
10/22/13,1754.67
10/21/13,1744.66
10/18/13,1744.5
10/17/13,1733.15
10/16/13,1721.54
10/15/13,1698.06
10/14/13,1710.14
10/11/13,1703.2
10/10/13,1692.56
10/9/13,1656.4
10/8/13,1655.45
10/7/13,1676.12
10/4/13,1690.5
10/3/13,1678.66
10/2/13,1693.87
10/1/13,1695
9/30/13,1681.55
9/27/13,1691.75
9/26/13,1698.67
9/25/13,1692.77
9/24/13,1697.42
9/23/13,1701.84
9/20/13,1709.91
9/19/13,1722.34
9/18/13,1725.52
9/17/13,1704.76
9/16/13,1697.6
9/13/13,1687.99
9/12/13,1683.42
9/11/13,1689.13
9/10/13,1683.99
9/9/13,1671.71
9/6/13,1655.17
9/5/13,1655.08
9/4/13,1653.08
9/3/13,1639.77
8/30/13,1632.97
8/29/13,1638.17
8/28/13,1634.96
8/27/13,1630.48
8/26/13,1656.78
8/23/13,1663.5
8/22/13,1656.96
8/21/13,1642.8
8/20/13,1652.35
8/19/13,1646.06
8/16/13,1655.83
8/15/13,1661.32
8/14/13,1685.39
8/13/13,1694.16
8/12/13,1689.47
8/9/13,1691.42
8/8/13,1697.48
8/7/13,1690.91
8/6/13,1697.37
8/5/13,1707.14
8/2/13,1709.67
8/1/13,1706.87
7/31/13,1685.73
7/30/13,1685.96
7/29/13,1685.33
7/26/13,1691.65
7/25/13,1690.25
7/24/13,1685.94
7/23/13,1692.39
7/22/13,1695.53
7/19/13,1692.09
7/18/13,1689.37
7/17/13,1680.91
7/16/13,1676.26
7/15/13,1682.5
7/12/13,1680.19
7/11/13,1675.02
7/10/13,1652.62
7/9/13,1652.32
7/8/13,1640.46
7/5/13,1631.89
7/3/13,1615.41
7/2/13,1614.08
7/1/13,1614.96
6/28/13,1606.28
6/27/13,1613.2
6/26/13,1603.26
6/25/13,1588.03
6/24/13,1573.09
6/21/13,1592.43
6/20/13,1588.19
6/19/13,1628.93
6/18/13,1651.81
6/17/13,1639.04
6/14/13,1626.73
6/13/13,1636.36
6/12/13,1612.52
6/11/13,1626.13
6/10/13,1642.81
6/7/13,1643.38
6/6/13,1622.56
6/5/13,1608.9
6/4/13,1631.38
6/3/13,1640.42
5/31/13,1630.74
5/30/13,1654.41
5/29/13,1648.36
5/28/13,1660.06
5/24/13,1649.6
5/23/13,1650.51
5/22/13,1655.35
5/21/13,1669.16
5/20/13,1666.29
5/17/13,1667.47
5/16/13,1650.47
5/15/13,1658.78
5/14/13,1650.34
5/13/13,1633.77
5/10/13,1633.7
5/9/13,1626.67
5/8/13,1632.69
5/7/13,1625.96
5/6/13,1617.5
5/3/13,1614.42
5/2/13,1597.59
5/1/13,1582.7
4/30/13,1597.57
4/29/13,1593.61
4/26/13,1582.24
4/25/13,1585.16
4/24/13,1578.79
4/23/13,1578.78
4/22/13,1562.5
4/19/13,1555.25
4/18/13,1541.61
4/17/13,1552.01
4/16/13,1574.57
4/15/13,1552.36
4/12/13,1588.85
4/11/13,1593.37
4/10/13,1587.73
4/9/13,1568.61
4/8/13,1563.07
4/5/13,1553.28
4/4/13,1559.98
4/3/13,1553.69
4/2/13,1570.25
4/1/13,1562.17
3/28/13,1569.19
3/27/13,1562.85
3/26/13,1563.77
3/25/13,1551.69
3/22/13,1556.89
3/21/13,1545.8
3/20/13,1558.71
3/19/13,1548.34
3/18/13,1552.1
3/15/13,1560.7
3/14/13,1563.23
3/13/13,1554.52
3/12/13,1552.48
3/11/13,1556.22
3/8/13,1551.18
3/7/13,1544.26
3/6/13,1541.46
3/5/13,1539.79
3/4/13,1525.2
3/1/13,1518.2
2/28/13,1514.68
2/27/13,1515.99
2/26/13,1496.94
2/25/13,1487.85
2/22/13,1515.6
2/21/13,1502.42
2/20/13,1511.95
2/19/13,1530.94
2/15/13,1519.79
2/14/13,1521.38
2/13/13,1520.33
2/12/13,1519.43
2/11/13,1517.01
2/8/13,1517.93
2/7/13,1509.39
2/6/13,1512.12
2/5/13,1511.29
2/4/13,1495.71
2/1/13,1513.17
1/31/13,1498.11
1/30/13,1501.96
1/29/13,1507.84
1/28/13,1500.18
1/25/13,1502.96
1/24/13,1494.82
1/23/13,1494.81
1/22/13,1492.56
1/18/13,1485.98
1/17/13,1480.94
1/16/13,1472.63
1/15/13,1472.34
1/14/13,1470.68
1/11/13,1472.05
1/10/13,1472.12
1/9/13,1461.02
1/8/13,1457.15
1/7/13,1461.89
1/4/13,1466.47
1/3/13,1459.37
1/2/13,1462.42
12/31/12,1426.19
12/28/12,1402.43
12/27/12,1418.1
12/26/12,1419.83
12/24/12,1426.66
12/21/12,1430.15
12/20/12,1443.69
12/19/12,1435.81
12/18/12,1446.79
12/17/12,1430.36
12/14/12,1413.58
12/13/12,1419.45
12/12/12,1428.48
12/11/12,1427.84
12/10/12,1418.55
12/7/12,1418.07
12/6/12,1413.94
12/5/12,1409.28
12/4/12,1407.05
12/3/12,1409.46
11/30/12,1416.18
11/29/12,1415.95
11/28/12,1409.93
11/27/12,1398.94
11/26/12,1406.29
11/23/12,1409.15
11/21/12,1391.03
11/20/12,1387.81
11/19/12,1386.89
11/16/12,1359.88
11/15/12,1353.33
11/14/12,1355.49
11/13/12,1374.53
11/12/12,1380.03
11/9/12,1379.85
11/8/12,1377.51
11/7/12,1394.53
11/6/12,1428.39
11/5/12,1417.26
11/2/12,1414.2
11/1/12,1427.59
10/31/12,1412.16
10/26/12,1411.94
10/25/12,1412.97
10/24/12,1408.75
10/23/12,1413.11
10/22/12,1433.82
10/19/12,1433.19
10/18/12,1457.34
10/17/12,1460.91
10/16/12,1454.92
10/15/12,1440.13
10/12/12,1428.59
10/11/12,1432.84
10/10/12,1432.56
10/9/12,1441.48
10/8/12,1455.88
10/5/12,1460.93
10/4/12,1461.4
10/3/12,1450.99
10/2/12,1445.75
10/1/12,1444.49
9/28/12,1440.67
9/27/12,1447.15
9/26/12,1433.32
9/25/12,1441.59
9/24/12,1456.89
9/21/12,1460.15
9/20/12,1460.26
9/19/12,1461.05
9/18/12,1459.32
9/17/12,1461.19
9/14/12,1465.77
9/13/12,1459.99
9/12/12,1436.56
9/11/12,1433.56
9/10/12,1429.08
9/7/12,1437.92
9/6/12,1432.12
9/5/12,1403.44
9/4/12,1404.94
8/31/12,1406.58
8/30/12,1399.48
8/29/12,1410.49
8/28/12,1409.3
8/27/12,1410.44
8/24/12,1411.13
8/23/12,1402.08
8/22/12,1413.49
8/21/12,1413.17
8/20/12,1418.13
8/17/12,1418.16
8/16/12,1415.51
8/15/12,1405.53
8/14/12,1403.93
8/13/12,1404.11
8/10/12,1405.87
8/9/12,1402.8
8/8/12,1402.22
8/7/12,1401.35
8/6/12,1394.23
8/3/12,1390.99
8/2/12,1365
8/1/12,1375.14
7/31/12,1379.32
7/30/12,1385.3
7/27/12,1385.97
7/26/12,1360.02
7/25/12,1337.89
7/24/12,1338.31
7/23/12,1350.52
7/20/12,1362.66
7/19/12,1376.51
7/18/12,1372.78
7/17/12,1363.67
7/16/12,1353.64
7/13/12,1356.78
7/12/12,1334.76
7/11/12,1341.45
7/10/12,1341.47
7/9/12,1352.46
7/6/12,1354.68
7/5/12,1367.58
7/3/12,1374.02
7/2/12,1365.51
6/29/12,1362.16
6/28/12,1329.04
6/27/12,1331.85
6/26/12,1319.99
6/25/12,1313.72
6/22/12,1335.02
6/21/12,1325.51
6/20/12,1355.69
6/19/12,1357.98
6/18/12,1344.78
6/15/12,1342.84
6/14/12,1329.1
6/13/12,1314.88
6/12/12,1324.18
6/11/12,1308.93
6/8/12,1325.66
6/7/12,1314.99
6/6/12,1315.13
6/5/12,1285.5
6/4/12,1278.18
6/1/12,1278.04
5/31/12,1310.33
5/30/12,1313.32
5/29/12,1332.42
5/25/12,1317.82
5/24/12,1320.68
5/23/12,1318.86
5/22/12,1316.63
5/21/12,1315.99
5/18/12,1295.22
5/17/12,1304.86
5/16/12,1324.8
5/15/12,1330.66
5/14/12,1338.35
5/11/12,1353.39
